,NO,XCOORD,YCOORD,LINES
4999,72458.0,7669390.772181537,686252.9051057091,"072Knb,072Ksb,287Eeb,287Ewb,292Reb,292Rwb"
5000,72460.0,7658001.601903195,680751.1228021554,"075CLnw,075CLse"
5001,72474.0,7657673.326046644,653469.6245391648,"152Meb,152Mwb"
5002,72477.0,7602427.609155212,700877.8303555739,"067Bnb,067Bsb,RCBeb,RCBwb"
5003,72479.0,7687305.096310185,684438.8374775912,"025GTeb,025GTwb"
5004,72482.0,7672189.026678044,689506.8611136408,"024FReb,024FRwb"
5005,72494.0,7641283.730467453,698859.736319388,"072Knb,072Ksb"
5006,72498.0,7563724.768349528,686502.2241043734,"057FGeb,288HWeb,288HWwb"
5007,72501.0,7645172.682245358,699781.6403631842,"004Fib,004Fob"
5008,72506.0,7649560.088920172,697319.4638388478,"072Knb,072Ksb"
5009,72508.0,7620489.270678531,675561.7446234002,"058Cib,058Cob"
5010,72537.0,7655839.398678791,672130.0998601144,"017HBnb,017HBsb,017Hnb,017Hsb"
5011,72541.0,7662932.937865869,666588.273776466,"019WGnb,019WGsb"
5012,72566.0,7688590.941181877,681740.7588814185,"020BSeb,020BSwb"
5013,72574.0,7576105.127310247,678432.5449650249,"057FGeb,057FGwb"
5014,72587.0,7657934.44736889,642491.4172827429,"032OFnb,032OFsb"
5015,72594.0,7659060.479220952,696760.7761214572,"075CLnw,075CLse"
5016,72605.0,7668850.3100006115,665597.5985951093,"019WGnb,019WGsb,072Knb,072Ksb"
5017,72615.0,7665632.006064002,681516.3701326622,"015BCeb,015BCwb,015BMeb,015BMwb,015BYeb,015BYwb"
5018,72650.0,7708321.1815423565,675611.1419221874,"020BSeb,020BSwb,082SGeb,082SGwb"
5019,72657.0,7583339.111178213,686368.206736337,"047HWeb,047HWwb"
5020,72659.0,7700430.819461635,667649.6004991133,"082SGeb,082SGwb"
5021,72660.0,7686864.040328072,683605.9397117873,"086Rnb,086Rsb"
5022,72671.0,7706345.1341902595,675951.2615024484,"002FXDeb,002FXDwb,021PGeb,021PGwb,082SGeb,082SGwb,287Eeb,287Ewb,287Geb"
5023,72691.0,7629843.650087293,587070.5630410478,SM3Xwb
5024,72695.0,7629094.357488707,659828.5324569792,"043TMib,043TMob"
5025,72698.0,7828581.657163307,615426.0308519619,"MHEXib,MHEXob,MHVSib,MHVSob"
5026,72706.0,7623835.623971237,711064.3043285245,"044CMnb,044CMsb,075CLnw,075CLse"
5027,72716.0,7717411.885923766,686303.8596076401,"025GTeb,025GTwb"
5028,72722.0,7611739.058878108,653603.2245063623,"045GHib,045GHob"
5029,72727.0,7649182.76526552,684390.5279809758,"012PTsb,019WGsb,020BSwb"
5030,72728.0,7656605.9554119045,674457.6154151328,"009Peb,009Pwb"
5031,72735.0,7667014.636029267,674363.3136265294,"009Peb,009Pwb"
5032,72771.0,7591675.637751266,676561.1059221262,"088Heb,088Hwb"
5033,72773.0,7651254.572009136,672545.692491303,"017HBnb,017HBsb,017Hnb,017Hsb,291Onb,291Osb"
5034,72776.0,7655958.332116655,681588.7890774662,"015BCeb,015BCwb,015BMeb,015BMwb,015BYeb,015BYwb"
5035,72779.0,7643796.4270928465,698769.4309387781,"072Knb,072Ksb"
5036,72800.0,7690393.165586321,680203.6817072704,"074Nnb,074Nsb"
5037,72807.0,7679592.19918439,667924.4340487816,"073FPnb,073FPsb"
5038,72814.0,7669047.716095428,641102.7198053483,"029LWeb,029LWwb"
5039,72815.0,7662560.499120994,683763.2950265057,"020BSeb,020BSwb"
5040,72820.0,7666570.6276412485,651496.9600938362,"034LRnb,034LRsb"
5041,72833.0,7656721.853443697,667990.8863816852,"019WGnb,019WGsb"
5042,72843.0,7611760.794013815,639989.9851886993,"094TSnb,094TSsb,RCKeb"
5043,72850.0,7668903.403506799,693925.6797512786,"012PTnb,012PTsb"
5044,72852.0,7609772.868445732,656179.9350597847,"062Mnb,062Msb"
5045,72865.0,7648665.740031471,700675.5647510348,"006Mib,006Mob"
5046,72867.0,7620231.846463687,658778.739857381,"078BLeb,078BLwb"
5047,72887.0,7591529.687059363,674163.8013275105,"088Heb,088Hwb"
5048,72907.0,7655012.588225167,693953.3693066515,"017HBnb,017HBsb"
5049,72914.0,7669146.448792889,673852.33980459,"072Knb,072Ksb"
5050,72915.0,7665921.385942764,684977.5950550985,"019WGnb,019WGsb,287Eeb,292Reb"
5051,72939.0,7669052.038104068,653826.207652315,"071PCnb,071PCsb"
5052,72946.0,7674777.10735421,686789.6120791279,"022PReb,022PRwb,023SReb,023SRwb,024FReb,024FRwb,087AWeb,087AWwb,287Eeb,292Reb,292Rwb"
5053,72948.0,7547173.694347381,687289.6745792518,RCClp
5054,72963.0,7668110.239720475,669482.9913659026,"014Heb,014Hwb"
5055,72981.0,7658369.323838638,650952.2391043993,"029LWeb,029LWwb"
5056,72993.0,7781990.563981121,624933.3498666128,"MHEXib,MHEXob,MHVSib,MHVSob"
5057,73006.0,7650561.679623352,629791.9777838627,"153Snb,153Ssb"
5058,73008.0,7682883.440066878,674013.9809278736,"009Peb,009Pwb"
5059,73015.0,7667431.334862661,553376.206752331,SCCAlp
5060,73040.0,7681165.022130035,687175.9866518839,"077BReb,077BRwb,077BTeb,077BTwb"
5061,73063.0,7603296.108392212,664517.580935076,"088Heb,088Hwb"
5062,73072.0,7658631.714463424,691866.2593324297,"075CLnw,075CLse"
5063,73074.0,7647132.070264134,694353.2859064841,044CMnb
5064,73089.0,7622497.763695522,659246.38969269,"043TMib,043TMob"
5065,73090.0,7692321.97631168,645058.3512469872,"SAMCeb,SAMCwb"
5066,73096.0,7706744.39008877,675941.4858828936,"002FXDeb,002FXDwb,021PGeb,021PGwb,082SGeb,082SGwb,287Eeb,287Ewb,287Geb"
5067,73101.0,7642676.985353964,681635.7632714426,"006Mib,038BFnb,045GHib,055Hib,058Cob,096TCib,096TMib"
5068,73104.0,7656215.48743097,688632.9825658703,"070Tnb,070Tsb"
5069,73108.0,7676407.137814268,680037.7305753782,"015BMeb,015BMwb,015BYeb,015BYwb"
5070,73113.0,7656298.252896495,691865.3270305673,"070Tnb,070Tsb"
5071,73122.0,7690499.470798933,683626.4267527688,"074Nnb,074Nsb"
5072,73123.0,7645054.610909213,693322.7957455044,"004Fib,004Fob"
5073,73137.0,7605456.108512207,665852.2449044025,"062Mnb,062Msb,088Heb,088Hwb"
5074,73152.0,7678175.985051964,617982.4590648318,"CCESeb,CCESwb"
5075,73169.0,7750398.700797396,635563.4711268549,"MHEXob,MHVSob,SAMCeb,SAMEnb,SAMEsb,SAMGeb,SAMSlp"
5076,73177.0,7597523.890247774,700198.2457964031,"067Bnb,067Bsb"
5077,73199.0,7661384.865669724,674292.7833854768,"071PCnb,071PCsb"
5078,73206.0,7668642.246184484,656514.613429148,"072Knb,072Ksb"
5079,73214.0,7776878.353756697,624078.3481566078,"MHEXib,MHEXob,MHVSib,MHVSob"
5080,73218.0,7652623.798447592,652507.1912142913,034LRsb
5081,73221.0,7678130.978561951,671262.487724888,"017HBnb,017HBsb,017Hnb,017Hsb"
5082,73222.0,7677844.794789581,671272.5953451105,"017HBnb,017HBsb,017Hnb,017Hsb"
5083,73231.0,7642816.680233355,701436.4809728722,"044CMnb,044CMsb"
5084,73296.0,7690626.412652818,685608.8742176587,"074Nnb,074Nsb"
5085,73306.0,7592730.829261651,692890.3098805225,"047HWeb,047HWwb,047OWeb,047OWwb"
5086,73316.0,7663375.998951995,684211.7821234749,"071PCnb,071PCsb"
5087,73317.0,7666639.986279966,677276.1766522758,"002FXDeb,002FXDwb"
5088,73319.0,7677681.79066357,668819.38313868,"010Heb,010Hwb"
5089,73320.0,7611054.039508074,672095.695391304,"052FPnb,052FPsb,052FWnb,052FWsb"
5090,73327.0,7652494.304988605,666229.0324579802,"019WGnb,019WGsb,291Onb"
5091,73336.0,7627450.878101746,671646.014991951,"054BHib,054BHob,056SMib,056SMob"
5092,73340.0,7624869.949739892,671032.6420652037,"056SMib,056SMob"
5093,73365.0,7663490.20918041,677347.0787940834,"002FXDeb,002FXDwb"
5094,73369.0,7718540.352280699,665184.2342683816,"084PVam,084PVpm"
5095,73372.0,7642915.254330503,684572.88794569,"PSCLP,PSCNSsb"
5096,73392.0,7704088.820777634,681342.153084218,"020BSeb,020BSwb"
5097,73394.0,7638050.753201499,588772.8199455566,SCCAlp
5098,73397.0,7584956.276712543,676854.925909763,"057FGeb,057FGwb"
5099,73403.0,7635890.798381591,654308.5062169221,"039AHnb,039AHsb"
5100,73428.0,7533073.101946194,692162.2907244947,RCGWlp
5101,73432.0,7640571.607932217,684414.7457345426,"015BMeb,015BMwb,015BYeb,015BYwb,018HSlp,020BSeb,020BSwb"
5102,73433.0,7663363.853227696,630587.6974753062,"031Wnb,031Wsb,032OFnb,032OFsb,034LRnb,034LRsb"
5103,73434.0,7651161.463222917,689374.718249348,"008JNnb,008JNsb"
5104,73439.0,7634743.558487109,706834.4350687906,"035Mnb,035Msb,035MTnb,035MTsb"
5105,73497.0,7648576.569253133,698091.7919834881,"006Mib,006Mob,072Knb,072Ksb"
5106,73500.0,7670141.928483849,668467.3597346263,"010Heb,010Hwb,014Heb,014Hwb"
5107,73503.0,7715605.161710315,683077.6349551786,"081Knb,081Ksb"
5108,73504.0,7611248.86289772,663769.4660388503,"076HMnb,076HMsb,076HOnb,076HOsb,076HTnb,076HTsb"
5109,73519.0,7570435.033970059,680979.8713596539,"057FGeb,057FGwb"
5110,73523.0,7609557.151312704,722514.3456449936,"016FSib,016FSob"
5111,73534.0,7637707.366414721,585700.7092013187,CAlp
5112,73549.0,7651776.640453275,684046.7277933615,"020BSeb,020BSwb"
5113,73552.0,7713096.1273922445,644242.0580840296,"SAMCeb,SAMCwb"
5114,73569.0,7669773.180946353,696363.4710268507,"072Knb,072Ksb"
5115,73579.0,7658253.661307314,693143.0849860947,"024FReb,024FRwb"
5116,73614.0,7651829.903659796,680139.160278231,"014Heb,014Hwb"
5117,73624.0,7651461.543423079,649276.5278529723,"034LRnb,034LRsb"
5118,73625.0,7576856.71311342,685097.2880944858,"047HWeb,047HWwb"
5119,73644.0,7648733.41246682,686729.7102593379,"287Eeb,292Reb"
5120,73651.0,7687462.949425887,681769.6495391995,"020BSeb,020BSwb"
5121,73672.0,7639791.905109307,685359.7222991915,"077BReb,077BTeb"
5122,73677.0,7551156.602313197,684289.4685788365,RCClp
5123,73681.0,7671186.942373879,663688.1273761675,"019WGnb,019WGsb"
5124,73697.0,7640306.180612351,688476.7769534546,024FReb
5125,73699.0,7669326.257152509,683835.2466703948,"072Knb,072Ksb"
5126,73703.0,7644478.503850774,669979.0281758187,"035Mnb,035Msb,035MTnb,035MTsb,040TSnb,040TSsb"
5127,73713.0,7570731.642863277,685827.0761540561,"047HWeb,047HWwb,288HWeb,288HWwb"
5128,73714.0,7570560.636921264,685850.5594010301,"047HWeb,047HWwb,288HWeb,288HWwb"
5129,73728.0,7641063.382126759,704114.7082293275,"075CLnw,075CLse"
5130,73730.0,7639797.4538117265,687697.806781208,"077BReb,077BRwb,077BTeb,077BTwb"
5131,73731.0,7639793.985872717,687959.2893827268,"077BReb,077BRwb,077BTeb,077BTwb"
5132,73741.0,7668824.982049952,664489.501278908,"019WGnb,019WGsb,072Knb,072Ksb"
5133,73751.0,7657949.716199423,661119.0966380982,"034LRnb,034LRsb,075CLnw,075CLse"
5134,73766.0,7598350.784301563,685657.77711546,"059Web,059Wwb"
5135,73769.0,7622120.549341094,634731.7900635025,"076HMnb,076HMsb,076HOnb,076HOsb,096TCib,096TCob,096TMib,096TMob,RCKeb,RCKwb"
5136,73808.0,7721766.258832511,664481.2779624658,"084PVam,084PVpm"
5137,73820.0,7605486.1409722725,666814.2235283697,"062Mnb,062Msb,088Heb,088Hwb"
5138,73826.0,7659099.090298175,669924.4366487801,"010Heb,010Hwb"
5139,73828.0,7670117.86203572,637725.230350359,"079COnb,079COsb"
5140,73836.0,7695466.101432198,683701.4495028122,"087AWeb,087AWwb"
5141,73856.0,7664290.286080561,615747.9106957223,CCOClp
5142,73872.0,7635218.508637012,706802.2185043473,"035Mnb,035Msb,035MTnb,035MTsb"
5143,73881.0,7631664.311128617,658254.3009085071,"044CCnb,044CMnb,044CMsb"
5144,73882.0,7680276.309052609,676452.7457054029,"002FXDeb,002FXDwb"
5145,73891.0,7655636.792773578,659915.4630308406,"075CLnw,075CLse"
5146,73934.0,7656321.826343644,617713.7319273663,CCOClp
5147,73945.0,7653548.138896272,689301.6695032617,"017HBnb,017HBsb"
5148,73946.0,7643170.52444104,684835.9490718204,"PSCLP,PSCNSnb"
5149,73950.0,7704520.226040447,676509.2801184787,"287Eeb,287Ewb,287Geb"
5150,73963.0,7562538.83817767,686092.4287847697,057FGeb
5151,73966.0,7653996.936593864,650180.16346023,291Onb
5152,73979.0,7592237.198674389,682207.6743152695,"088Heb,088Hwb"
5153,73983.0,7665425.951351894,674410.6022211263,"009Peb,009Pwb"
5154,73990.0,7661291.522583038,693053.0861060924,"024FReb,024FRwb"
5155,73992.0,7655052.7437054785,695425.9803518764,"017HBnb,017HBsb"
5156,73993.0,7663009.059618112,692512.7794254852,"071PCnb,071PCsb"
5157,73996.0,7674593.027586045,696733.3138665407,"021PGeb,021PGwb,292Reb,292Rwb"
5158,74002.0,7649875.599751193,701929.803859509,"008JNnb,008JNsb,075CLnw,075CLse"
5159,74003.0,7670884.737269466,683499.3251985676,"020BSeb,020BSwb"
5160,74010.0,7612904.154608303,603842.4340847773,"SM4eb,SM4wb"
5161,74031.0,7658967.490634972,621780.6193611395,"033MKnb,033MKsb,CA99Xco,CA99Xoc,CA99Xow,CA99Xwo"
5162,74034.0,7619185.452270895,605318.8570376262,"SM4eb,SM4wb"
5163,74041.0,7659396.984793961,666255.8793116695,"075CLnw,075CLse"
5164,74052.0,7647643.5952871805,618823.3376465841,153Snb
5165,74053.0,7657758.715917426,669000.0465000193,"075CLnw,075CLse"
5166,74068.0,7657272.415244821,576430.9083617341,SCCAlp
5167,74085.0,7708607.638715274,687431.3541626199,"021PGeb,021PGwb,077BReb,077BRwb,077BTeb,077BTwb"
5168,74086.0,7687083.067066129,687792.1063841276,"086Rnb,086Rsb"
5169,74089.0,7642974.901249796,682358.7748174551,063WPib
5170,74101.0,7648851.324902641,582711.4825228672,SCCAlp
5171,74108.0,7640181.783638041,664952.3082421074,"012Bsb,012PTnb,012PTsb,039AHnb,039AHsb,043TMib,051VBob"
5172,74109.0,7707049.084998164,673942.1096841475,009Peb
5173,74113.0,7656101.512203019,619653.3393065884,"CA99Xco,CA99Xoc,CA99Xow,CA99Xwo"
5174,74135.0,7605267.949335891,695601.8830036864,"RCBeb,RCBwb"
5175,74140.0,7681172.963245919,673955.0185099535,"009Peb,009Pwb"
5176,74141.0,7648528.418256827,662780.2864604751,"040TSnb,040TSsb"
5177,74157.0,7614026.196152382,606494.169488256,"SM3Xeb,SMVSeb,SMVSwb"
5178,74163.0,7654071.396742784,697179.936759789,"072Knb,072Ksb"
5179,74179.0,7651341.772883534,695080.4281607684,"008JNnb,008JNsb"
5180,74205.0,7648476.12015223,695232.9062657271,"006Mib,006Mob"
5181,74210.0,7653575.714051422,675840.728281378,"010Heb,010Hwb"
5182,74221.0,7641094.141829875,684572.8239698235,"024FReb,026TNob"
5183,74227.0,7650865.27343054,669862.9753258628,"019WGnb,019WGsb,070Tnb,070Tsb"
5184,74232.0,7642290.184580362,701451.702903322,"044CMnb,044CMsb"
5185,74236.0,7662141.790783577,681483.8103675391,"015BCeb,015BCwb,015BMeb,015BMwb,015BYeb,015BYwb"
5186,74250.0,7637565.303930597,707844.3030885145,"004Fib,004Fob"
5187,74254.0,7667821.567043125,682270.3285405689,"015BCwb,015BMwb,015BYwb"
5188,74266.0,7697011.245422483,643261.4669228639,"SAMCeb,SAMCwb"
5189,74282.0,7681410.722221437,681886.4302727734,"020BSeb,020BSwb"
5190,74300.0,7670414.604994575,645091.9342353176,"079COnb,079COsb"
5191,74384.0,7638433.0671661245,589684.6418691948,"CA99Xco,CA99Xoc,CA99Xow,CA99Xwo"
5192,74387.0,7605474.609849215,696809.1168181507,"RCBeb,RCBwb"
5193,74388.0,7622864.427528847,641324.2159483376,"076HMnb,076HMsb,076HOnb,076HOsb,RCKeb,RCKwb"
5194,74399.0,7656790.883581763,688391.1735822696,"077BReb,077BRwb,077BTeb,077BTwb"
5195,74411.0,7591766.904933803,678233.0920661037,"088Heb,088Hwb"
5196,74413.0,7659142.748585488,700145.3016905178,"075CLnw,075CLse"
5197,74422.0,7639329.267558523,704164.0475280087,"075CLnw,075CLse"
5198,74456.0,7642239.991779976,680974.3066485259,"PSCLP,PSCNSsb"
5199,74466.0,7695742.16788433,611348.4815968625,"CCESeb,CCESwb"
5200,74479.0,7629997.55999511,667647.835295583,001Viam
5201,74482.0,7658771.855043701,626908.7087173288,"035Mnb,035Msb,035MTnb,035MTsb"
5202,74495.0,7664138.783177559,621276.2672524373,"032OFnb,032OFsb,CCOClp"
5203,74499.0,7650106.810813615,680717.5252349671,070Tnb
5204,74515.0,7662972.098344191,691341.9732838618,"071PCnb,071PCsb"
5205,74531.0,7664674.049748095,645649.4796988661,"029LWeb,029LWwb"
5206,74541.0,7674130.889361768,679220.6177411443,"015BMeb,015BMwb,015BYeb,015BYwb"
5207,74561.0,7643234.516169022,683377.1984543224,"015BCeb,015BMeb,015BYeb,287Eeb,288WReb,292Reb"
5208,74587.0,7650630.693161381,675827.4059547185,"017HBsb,017Hsb,291Osb"
5209,74598.0,7625604.150208291,631726.2755524566,"076HMnb,076HMsb"
5210,74599.0,7620515.926331846,660866.6939333084,"045GHib,045GHob"
5211,74606.0,7620492.031184056,671587.5991751065,"054BHib,054BHob"
5212,74613.0,7675011.418722827,693319.8839396979,"022PReb,022PRwb,087AWeb,087AWwb,292Rwb"
5213,74614.0,7675016.588233166,693482.2053643261,"022PReb,022PRwb,087AWeb,087AWwb,292Rwb"
5214,74633.0,7647693.422586837,621626.4230527543,"153Snb,153Ssb"
5215,74636.0,7646361.342422676,704007.2227143669,"075CLnw,075CLse"
5216,74637.0,7595133.378366752,673172.587145092,"052FPnb,052FPsb,052FWnb,052FWsb"
5217,74649.0,7615460.363320718,641750.7061013192,"RCKeb,RCKwb"
5218,74656.0,7673273.62424724,683409.562019039,"020BSeb,020BSwb"
5219,74661.0,7692931.185862366,687301.074602077,"077BReb,077BRwb,077BTeb,077BTwb"
5220,74667.0,7655747.745495482,668001.628203168,"019WGnb,019WGsb"
5221,74672.0,7649502.299004591,630962.9619258365,"153Snb,153Ssb"
5222,74681.0,7650071.467242924,679421.9039437212,070Tnb
5223,74682.0,7652816.193632377,697220.4988408999,"072Knb,072Ksb"
5224,74684.0,7610816.898233787,666975.1554502285,"076HMnb,076HMsb,076HOnb,076HOsb,076HTnb,076HTsb"
5225,74686.0,7666286.263772522,683747.6355951832,"020BSeb,020BSwb"
5226,74697.0,7703711.113022218,690136.7946734974,"021PGeb,021PGwb"
5227,74713.0,7663291.430482852,651678.2039563213,"034LRnb,034LRsb"
5228,74715.0,7654100.106600206,639699.3326985784,"034LRnb,034LRsb"
5229,74717.0,7616768.432336856,636452.8760056699,RCTBlp
5230,74731.0,7652991.130482254,672130.0695600492,"017HBnb,017HBsb,017Hnb,017Hsb"
5231,74749.0,7591428.091956173,672028.225256364,"088Heb,088Hwb"
5232,74762.0,7695482.095764186,685723.0638460438,"087AWeb,087AWwb"
5233,74763.0,7685165.145930284,693232.5057649189,"022PReb,022PRwb"
5234,74784.0,7640319.497888906,687436.2860399846,PSCNSnb
5235,74790.0,7663058.769117532,672635.2044703099,"014Heb,014Hwb"
5236,74805.0,7621276.369052732,630026.5174529353,RCTRlp
5237,74821.0,7665112.427624848,657780.4637608418,"071PCnb,071PCsb"
5238,74822.0,7653053.122106236,688434.4312687586,"017HBsb,070Tsb,077BRwb,077BTwb"
5239,74831.0,7673504.247008488,695334.59066909,"073FPnb,073FPsb,MAClp"
5240,74833.0,7617487.811275616,653855.0333099829,"043TMob,076HMnb,076HMsb,076HOnb,076HOsb,076HTnb,076HTsb,078BLeb,078BLwb"
5241,74857.0,7616033.878967749,641741.0055819177,"RCKeb,RCKwb"
5242,74859.0,7616828.151356295,649574.5631490393,"094TSnb,094TSsb"
5243,74861.0,7628256.803213596,711035.4606708498,"004Fib,004Fob,011Reb,011Rwb"
5244,74863.0,7632463.164926321,667546.8350935872,"001Viam,001Vopm"
5245,74866.0,7667127.524755041,611116.1065321245,"033MKnb,033MKsb"
5246,74871.0,7645549.7910995735,675080.450160805,PSCNSnb
5247,74872.0,7645551.891103774,675547.2510944173,PSCNSnb
5248,74876.0,7664658.488216966,696590.921481761,MAClp
5249,74878.0,7678532.157164305,666424.9765498621,"010Heb,010Hwb,073FPnb,073FPsb,086Rnb,086Rsb"
5250,74892.0,7673325.106850204,671452.357704624,"017HBnb,017HBsb,017Hnb,017Hsb"
5251,74898.0,7654722.189844371,629912.9732258506,"035Mnb,035Msb,035MTnb,035MTsb"
5252,74916.0,7588933.711367415,694157.3687146514,"047HWeb,047HWwb,047OWeb,047OWwb"
5253,74922.0,7631783.304766603,709694.1147881455,"004Fib,004Fob"
5254,74932.0,7658255.949411887,667939.5526790073,"019WGnb,019WGsb,075CLnw,075CLse"
5255,74934.0,7668636.755273501,641124.5863490897,"029LWeb,029LWwb"
5256,74936.0,7674091.433182856,639795.4485908166,CCINlp
5257,74963.0,7638429.401271335,679450.5737304506,"051VBib,051VBob,051VCib,051VCob"
5258,74975.0,7622537.6120752115,650068.8360375719,"078BLeb,078BLwb,078TLeb,078TLwb"
5259,74987.0,7659544.664389319,666851.1050021319,"075CLnw,075CLse"
5260,75016.0,7641667.483334959,704098.2081963344,"075CLnw,075CLse"
5261,75024.0,7649910.212520416,674837.1498742097,"019WGnb,019WGsb,070Tnb,070Tsb"
5262,75028.0,7620497.7553955065,615388.092676101,"SM2Xnb,SM2Xsb,SM6nb,SM6sb"
5263,75030.0,7694732.971365932,684236.7293733695,"025GTeb,025GTwb"
5264,75031.0,7681693.127286249,687159.8911197039,"077BReb,077BRwb,077BTeb,077BTwb"
5265,75048.0,7677165.285330565,689444.7668894472,"023SReb,023SRwb"
5266,75055.0,7668873.337746667,607851.315702543,"SCCCnb,SCCCsb"
5267,75056.0,7677771.68224336,668822.2099443147,"010Heb,010Hwb"
5268,75057.0,7707082.206264403,675397.595995108,009Peb
5269,75061.0,7640657.650815297,682190.7055813117,"006Mob,024FRwb,045GHib,045GHob,051VBib,051VCib,055Hob,058Cib"
5270,75067.0,7660650.991701978,650098.4633968365,"029LWeb,029LWwb"
5271,75069.0,7679243.945387884,673902.672205246,"009Peb,009Pwb"
5272,75080.0,7565304.801809599,696378.7609574418,"046NHeb,046NHwb"
5273,75084.0,7603752.4419048745,697916.030931969,"067Bnb,067Bsb,RCBeb,RCBwb"
5274,75095.0,7696396.8531937,684191.6701832587,"025GTeb,025GTwb"
5275,75122.0,7636044.897089786,706774.6362491911,"035Mnb,035Msb,035MTnb,035MTsb"
5276,75123.0,7695644.4355888665,675576.8862536781,"087AWeb,087AWwb"
5277,75134.0,7602596.184592361,692556.4617128372,"067Bnb,067Bsb"
5278,75139.0,7658004.578209148,681322.5726450614,"075CLnw,075CLse"
5279,75144.0,7639621.16844233,705676.3118525386,"035Mnb,035Msb,035MTnb,035MTsb"
5280,75154.0,7664258.035516065,666558.506216923,"019WGnb,019WGsb"
5281,75173.0,7612108.538917071,666859.3964187113,"078BLeb,078BLwb"
5282,75182.0,7697045.394090778,681525.4630508398,"020BSeb,020BSwb"
5283,75185.0,7645997.191994375,701362.5027249114,"044CMnb,044CMsb"
5284,75186.0,7649576.597953192,680217.4642348468,014Heb
5285,75193.0,7730651.261302514,594676.9893538941,"CCESeb,CCESwb"
5286,75196.0,7689588.315676621,673002.1453042091,"009Peb,009Pwb"
5287,75210.0,7628125.148550289,659869.37663867,"043TMib,043TMob"
5288,75214.0,7593811.470422929,688404.3672086548,"047HWeb,047HWwb,047OWeb,047OWwb"
5289,75216.0,7647182.751465493,698304.14150819,044CMnb
5290,75232.0,7637304.723791593,671807.8885733923,"051VBib,051VBob,055Hib,055Hob"
5291,75243.0,7597029.288658572,669543.7260873395,"052FPnb,052FPsb,052FWnb,052FWsb,088Heb,088Hwb"
5292,75267.0,7595425.058150105,685769.2817384838,"047HWeb,047HWwb,047OWeb,047OWwb,052FPnb,052FPsb,052FWnb,052FWsb,059Web,059Wwb"
5293,75274.0,7721841.295382584,667233.2559664106,"084PVam,084PVpm"
5294,75284.0,7720924.541849077,663622.1272441626,"084PVam,084PVpm"
5295,75300.0,7618006.595213181,628207.7111153296,"096TCib,096TCob"
5296,75337.0,7654511.894823783,656114.2921285063,"033MKnb,033MKsb,075CLnw,075CLse,152Meb,152Mwb"
