MAZ,NO,CODE,NAME,USEIMAGEFILE,CATNO,CATNAME,XCOORD,YCOORD,IMAGEHEIGHT,USEIMAGEHEIGHT,IMAGEANGLE,ACTIVE_ACRES,ADT2000,ADT2017,ADTMODEL,AFFGEOID,ALAND,AWATER,BLKGRP,BLOCK,BUILT_FORM,CITY,CITYNM,COLLEGEENROLL,COUNTY,COUNTYFP,CTNUM,DAYCAREFAC,DISTRICT06,DIST_9TO12,DIST_KTO8,EBIKEACCTIME,ECT_DIST,ELEM,EMP2000,EMPMODEL,EMPPER,EMP_ACC,EMP_AER,EMP_AFS,EMP_CON,EMP_EDU,EMP_FSD,EMP_GOV,EMP_HCS,EMP_HTMFG,EMP_IFRPBS,EMP_MFG,EMP_NHTMFG,EMP_NRM,EMP_OSV,EMP_RCS,EMP_RET,EMP_TOTAL,EMP_TWU,EMP_WT,ENROLLGRADE9to12,ENROLLGRADEKto8,ENROLL_912,ESCOOACCTIME,EXTERNAL,EXT_GROWTH,EXT_NWRK_SIZE,EXT_WORK_SIZE,GA,GEOID,GEOID20,GEOIDFQ20,HHDEN,HHPER,HIGH,HIGH_DIST,INTHMI,INTPTLAT,INTPTLON,INT_GROWTH,MAXCONNECTORWEIGHT,MAZID,MIDDLE,MID_DIST,NEW_MZNUM,OBJECTID,OSPC_ACRES,PARKACRES,PARKATTRACT,PARKCLASS,PARKDEVELOP,PNR_LOT_NAME,PNR_SPACES,POP2000,POPEMPDEN,POPHHDEN,POPMODEL,PRKCST_DAY,PRKCST_HR,PRKCST_MNTH,PRKSPACES,PUMA,RETDEN,RIVER,SCHDIST,SHAPE_AREA,SHAPE_LENG,SKATS,STATEFP,SUFFIX,TAZ,TAZABM,TERMINALTIME,TOTEMP23,TOTEMPHH,TOTGQHHS,TOTNGQHHS,TOTNUMZONES,TRACT,TRACTCE,TRACT_NUM,TYPENO,UGB,UGBID,TOTHHS,TOTPOP,ACRES,walk_dist_local_bus,walk_dist_premium_transit,empden,retempden,duden,popden,popempdenpermi,totint,EXPPRK_HR,EXPPRK_DAY,EXPPRK_MNTH,PARKAREA
9909,9909,,Block 2012,0,25,PedestrianZones,2301063.286,145821.1313,10,0,0,0.0,0,0,0,,9871,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80090,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,9999,0,0,0,0,3,2012.0,410470000000000.0,1000000US410470003002012,0.0,0.23,80103,0,162,44.9509967,-123.0215869,0,3,8009502012,80082,0,0,64406,0.0,0.0,0,,,,0,0,2.13,0.63,0,0,0.0,0.0,0,0,0,0,1,106235.0,1310.53,1,,,95,80095,1,17,22,0,0,0,300,,0,0,1,0,5,10,2.438817800501862,0.121,999999.0,4.949,0.178,4.036,9.405,9186.347,162,,,,
9910,9910,,Block 3014,0,25,PedestrianZones,2300749.382,144951.2781,10,0,0,0.0,0,0,0,,11205,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80106,0,0,0,0,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,19,0,0,0,0,0,9999,0,0,0,0,1,3014.0,410470000000000.0,1000000US410470002003014,0.0,0.0,80103,0,139,44.9430843,-123.0252186,0,3,8008203014,80082,0,0,64407,0.0,0.0,0,,,,0,0,0.0,0.0,0,6,0.8,2.73,28,0,0,0,1,120584.9,1989.78,1,,,82,80082,2,14,14,0,0,0,200,,0,0,1,0,0,0,2.7682458915029,0.121,999999.0,46.586,0.389,3.55,6.509,33980.939,139,,,,
9911,9911,,Block 3028,0,25,PedestrianZones,2301110.716,144658.7523,10,0,0,0.0,0,0,0,,25043,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,3028.0,410470000000000.0,1000000US410470006003028,0.0,0.95,80103,0,150,44.9405545,-123.0205266,0,1,8010403028,80082,0,0,64408,0.0,0.0,0,,,,0,0,0.03,0.61,0,0,0.0,0.0,0,0,0,0,1,269510.48,2957.33,1,,,104,80104,1,1,20,0,0,0,600,,0,0,1,0,19,41,6.187103909104897,0.215,999999.0,31.878,0.536,4.08,8.386,25768.717,150,,,,
9913,9913,,Block 2015,0,25,PedestrianZones,2299320.897,144724.4178,10,0,0,23.77,0,0,0,,139832,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,0,0,9,0,0,0,0,0,0,0,110,0,0,0,0,0,0,124,0,0,0,0,0,9999,0,0,0,0,1,2015.0,410470000000000.0,1000000US410470002002015,0.0,0.0,80103,0,84,44.9406405,-123.0432202,0,3,8006102015,80068,0,0,64411,0.0,23.77,3,URBAN PARK,DEVELOPED,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,1504838.1,9590.84,1,,,61,80061,2,91,91,0,0,0,200,,0,0,1,0,6,6,34.54629871009419,0.198,999999.0,29.326,2.706,2.376,3.078,20738.484,84,,,,
10015,10015,,Block 2012,0,25,PedestrianZones,2301385.722,145211.3716,10,0,0,0.0,0,0,0,,27555,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,2012.0,410470000000000.0,1000000US410470006002012,0.0,1.0,80103,0,138,44.9456025,-123.0172618,0,1,8010202012,80082,0,0,67469,0.0,0.0,0,,,,0,0,0.0,0.39,0,0,0.0,0.0,0,0,0,0,1,296541.85,2312.0,1,,,102,80102,1,0,33,0,0,0,600,,0,0,1,0,33,91,6.807658055366151,0.067,999999.0,1.717,0.148,4.641,10.215,7636.911,138,,,,
10016,10016,,Block 2017,0,25,PedestrianZones,2301607.647,145189.3533,10,0,0,0.0,0,0,0,,11729,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80100,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9999,0,0,0,0,4,2017.0,410470000000000.0,1000000US410470006002017,0.0,0.65,80103,0,143,44.9454666,-123.0144422,0,1,8010002017,80082,0,0,67470,0.0,0.0,0,,,,0,0,0.21,0.38,0,0,0.0,0.0,0,0,0,0,1,126224.22,1424.87,1,,,100,80100,1,7,20,0,0,0,600,,0,0,1,0,13,24,2.8977068201693434,0.063,999999.0,0.859,0.047,4.651,10.092,7008.87,143,,,,
10017,10017,,Block 3018,0,25,PedestrianZones,2301436.633,144757.8679,10,0,0,0.0,0,0,0,,11511,0,3,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,3018.0,410470000000000.0,1000000US410470006003018,0.0,0.89,80103,0,140,44.9415375,-123.016438,0,1,8010503018,80082,0,0,67471,0.0,0.0,0,,,,0,0,0.1,0.8,0,0,0.0,0.0,0,0,0,0,1,123883.8,1395.21,1,,,105,80105,1,1,9,0,0,0,600,,0,0,1,0,8,10,2.8439783006459987,0.159,999999.0,3.224,0.122,5.125,10.766,8953.034,140,,,,
10018,10018,,Block 6002,0,25,PedestrianZones,2301549.752,144476.0092,10,0,0,0.0,0,0,0,,15049,0,6,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,6002.0,410470000000000.0,1000000US410470009006002,0.0,1.0,80103,0,143,44.9390339,-123.0148942,0,1,8010806002,80082,0,0,67472,0.0,0.0,0,,,,0,0,0.0,0.69,0,0,0.0,0.0,0,0,0,0,1,161951.42,1671.26,1,,,108,80108,1,0,24,0,0,0,900,,0,0,1,0,24,52,3.7178896836830377,0.027,999999.0,4.255,0.518,5.005,10.61,9513.889,143,,,,
10019,10019,,Block 1030,0,25,PedestrianZones,2301784.179,145636.7222,10,0,0,0.0,0,0,0,,19724,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80100,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,9999,0,0,0,0,4,1030.0,410470000000000.0,1000000US410470006001030,0.0,0.74,80103,0,133,44.9495401,-123.0123825,0,1,8009901030,80082,0,0,67473,0.0,0.0,0,,,,0,0,0.15,0.43,0,0,0.0,0.0,0,0,0,0,1,212263.48,1953.76,1,,,99,80099,1,7,27,0,0,0,600,,0,0,1,0,20,55,4.872894607379387,0.049,999999.0,2.278,0.261,4.245,9.71,7672.454,133,,,,
10020,10020,,Block 1022,0,25,PedestrianZones,2302048.162,145723.6394,10,0,0,0.0,0,0,0,,18724,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,1022.0,410470000000000.0,1000000US410470006001022,0.0,1.0,80103,0,108,44.9503957,-123.0090729,0,1,8009901022,80082,0,0,67474,0.0,0.0,0,,,,0,0,0.0,0.43,0,0,0.0,0.0,0,0,0,0,1,201504.73,1844.28,1,,,99,80099,1,0,19,0,0,0,600,,0,0,1,0,19,51,4.625907930258914,0.198,999999.0,1.868,0.123,3.765,9.231,7102.942,108,,,,
10159,10159,,Block 1000,0,25,PedestrianZones,2302310.092,146017.9311,10,0,0,0.0,0,0,0,,165279,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,9999,0,0,0,0,4,1000.0,410470000000000.0,1000000US410470006001000,0.0,0.95,80103,0,77,44.953116,-123.0058707,0,1,8009901000,80377,0,0,79535,0.0,0.0,0,,,,0,0,0.02,0.42,0,0,0.0,0.0,0,0,0,0,1,1778698.41,9461.51,1,,,99,80099,1,7,130,0,0,0,600,,0,0,1,0,123,320,40.83326063706995,0.314,999999.0,2.616,0.264,3.508,8.911,7376.993,77,,,,
10181,10181,,Block 3055,0,25,PedestrianZones,2300246.752,144041.3588,10,0,0,0.0,0,0,0,,100578,0,3,410470000000000.0,0,2,Salem,2112,47,,0,0,1,1,1,9999,0,80116,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9999,0,0,0,0,1,3055.0,410470000000000.0,1000000US410470002003055,0.0,1.0,80103,0,141,44.9347581,-123.0312234,0,1,8007803055,80068,0,0,79571,0.0,0.0,0,,,,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,1082402.13,4353.15,1,,,78,80078,2,0,1,0,0,0,200,,0,0,1,0,165,165,24.84851177014153,0.255,999999.0,47.276,0.0,9.556,10.165,36762.348,141,,,,
10189,10189,,Block 3051,0,25,PedestrianZones,2299234.013,144083.5245,10,0,0,0.0,0,0,0,,46551,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,0,0,0,0,0,0,0,0,21,0,33,0,0,0,13,0,6,130,0,0,0,0,0,9999,0,0,0,0,1,3051.0,410470000000000.0,1000000US410470002003051,0.0,0.43,80135,0,72,44.9348512,-123.0440649,0,3,8007003051,80068,0,0,79586,0.0,0.0,0,,,,0,0,0.82,0.62,0,0,0.0,0.0,0,0,0,0,1,500977.8,3508.8,1,,,70,80070,2,103,181,0,0,0,200,,0,0,1,0,78,154,11.500857694522283,0.123,999999.0,28.877,1.014,4.123,7.964,23578.108,72,,,,
10195,10195,,Block 2003,0,25,PedestrianZones,2301735.67,145497.1509,10,0,0,0.0,0,0,0,,12332,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80100,0,0,0,0,0,2,4,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,9999,0,0,0,0,4,2003.0,410470000000000.0,1000000US410470006002003,0.0,0.48,80103,0,139,44.948271,-123.012942,0,3,8010002003,80082,0,0,79596,0.0,0.0,0,,,,0,0,0.5,0.45,0,0,0.0,0.0,0,0,0,0,1,132719.14,1483.67,1,,,100,80100,1,11,21,0,0,0,600,,0,0,1,0,10,18,3.0468095044113936,0.0,999999.0,1.83,0.207,4.201,9.675,7363.32,139,,,,
10196,10196,,Block 2018,0,25,PedestrianZones,2301670.047,145344.8325,10,0,0,0.0,0,0,0,,23590,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,5,0,0,22,0,0,0,0,0,9999,0,0,0,0,4,2018.0,410470000000000.0,1000000US410470006002018,0.0,0.74,80103,0,141,44.9468826,-123.0137132,0,1,8010002018,80082,0,0,79597,0.0,0.0,0,,,,0,0,0.14,0.41,0,0,0.0,0.0,0,0,0,0,1,253865.65,2160.93,1,,,100,80100,1,8,31,0,0,0,600,,0,0,1,0,23,55,5.827948144174289,0.117,999999.0,1.868,0.23,4.231,9.691,7398.305,141,,,,
10197,10197,,Block 1011,0,25,PedestrianZones,2301707.355,145993.1886,10,0,0,0.0,0,0,0,,7875,0,1,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,1011.0,410470000000000.0,1000000US410470006001011,0.0,1.0,80103,0,115,44.9527249,-123.0134962,0,1,8009801011,80082,0,0,79598,0.0,0.0,0,,,,0,0,0.0,0.47,0,0,0.0,0.0,0,0,0,0,1,84747.01,1164.82,1,,,98,80098,1,0,9,0,0,0,600,,0,0,1,0,9,18,1.9455218711076423,0.111,999999.0,4.842,0.225,2.896,6.914,7524.391,115,,,,
10198,10198,,Block 2001,0,25,PedestrianZones,2301960.603,145355.679,10,0,0,7.06,0,0,0,,95887,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80100,0,0,0,0,0,0,0,37,0,0,2,0,0,0,0,0,0,0,0,36,0,0,0,285,0,9999,0,0,0,0,4,2001.0,410470000000000.0,1000000US410470006002001,8.36,0.39,80103,0,138,44.9470614,-123.0100372,0,3,8010002001,80082,0,0,79599,0.0,7.06,3,NEIGHBORHOOD PARK,DEVELOPED,,0,0,0.62,0.39,0,0,0.0,0.0,0,0,0,0,1,1031917.48,4476.61,1,,,100,80100,1,93,152,0,0,0,600,,0,0,1,0,59,175,23.68954479455232,0.172,999999.0,2.455,0.166,3.577,8.398,6945.56,138,,,,
10199,10199,,Block 3023,0,25,PedestrianZones,2301588.857,144660.78,10,0,0,0.0,0,0,0,,15262,0,3,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9999,0,0,0,0,4,3023.0,410470000000000.0,1000000US410470006003023,0.0,0.92,80103,0,129,44.9407068,-123.0144718,0,1,8010503023,80082,0,0,79600,0.0,0.0,0,,,,0,0,0.05,0.55,0,0,0.0,0.0,0,0,0,0,1,164245.85,1999.67,1,,,105,80105,1,2,26,0,0,0,600,,0,0,1,0,24,51,3.770562607217329,0.242,999999.0,1.928,0.096,4.497,9.186,7113.378,129,,,,
10200,10200,,Block 5003,0,25,PedestrianZones,2301738.502,144437.0047,10,0,0,0.0,0,0,0,,18321,0,5,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,95,0,0,0,0,0,9999,0,0,0,0,4,5003.0,410470000000000.0,1000000US410470009005003,0.0,0.3,80103,0,129,44.9387359,-123.0124884,0,3,8010905003,80082,0,0,79601,0.0,0.0,0,,,,0,0,0.87,0.37,0,0,0.0,0.0,0,0,0,0,1,197166.07,1982.76,1,,,109,80109,1,59,84,0,0,0,900,,0,0,1,0,25,64,4.526306164566361,0.162,999999.0,9.909,0.082,2.853,6.295,10370.97,129,,,,
10201,10201,,Block 5004,0,25,PedestrianZones,2301706.36,144221.9748,10,0,0,0.0,0,0,0,,36856,0,5,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,5004.0,410470000000000.0,1000000US410470009005004,0.0,1.0,80103,0,131,44.9367927,-123.0128107,0,1,8010905004,80082,0,0,79602,0.0,0.0,0,,,,0,0,0.0,0.36,0,0,0.0,0.0,0,0,0,0,1,396633.47,2539.74,1,,,109,80109,1,0,50,0,0,0,900,,0,0,1,0,50,131,9.10544352154102,0.279,999999.0,12.135,0.114,3.622,8.162,12990.083,131,,,,
10204,10204,,Block 5006,0,25,PedestrianZones,2301874.561,144154.9349,10,0,0,0.0,0,0,0,,16806,0,5,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,5006.0,410470000000000.0,1000000US410470009005006,0.0,1.0,80103,0,116,44.9362367,-123.0106542,0,1,8010905006,80082,0,0,79605,0.0,0.0,0,,,,0,0,0.0,0.39,0,0,0.0,0.0,0,0,0,0,1,180857.78,1932.16,1,,,109,80109,1,0,24,0,0,0,900,,0,0,1,0,24,60,4.151919560833497,0.279,999999.0,9.967,0.073,3.702,8.644,11910.936,116,,,,
10208,10208,,Block 2013,0,25,PedestrianZones,2301285.485,145248.8736,10,0,0,0.0,0,0,0,,22030,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,2013.0,410470000000000.0,1000000US410470006002013,0.0,0.97,80103,0,142,44.9459117,-123.0185462,0,1,8010202013,80082,0,0,79615,0.0,0.0,0,,,,0,0,0.01,0.4,0,0,0.0,0.0,0,0,0,0,1,237084.45,2132.71,1,,,102,80102,1,1,29,0,0,0,600,,0,0,1,0,28,72,5.44270526143307,0.058,999999.0,4.956,0.112,4.412,9.516,9261.907,142,,,,
10209,10209,,Block 3007,0,25,PedestrianZones,2301324.93,145052.7876,10,0,0,0.0,0,0,0,,12993,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,3007.0,410470000000000.0,1000000US410470006003007,0.0,1.0,80103,0,141,44.944159,-123.0179692,0,1,8010403007,80082,0,0,79616,0.0,0.0,0,,,,0,0,0.0,0.61,0,0,0.0,0.0,0,0,0,0,1,139826.52,1498.01,1,,,104,80104,1,0,11,0,0,0,600,,0,0,1,0,11,17,3.2099723558141,0.069,999999.0,1.824,0.113,4.793,10.289,7752.07,141,,,,
10218,10218,,Block 6025,0,25,PedestrianZones,2300977.992,144190.1857,10,0,0,0.0,0,0,0,,44190,0,6,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80106,0,0,0,0,0,2,0,0,0,0,20,0,11,0,0,0,4,0,0,71,0,0,0,0,0,9999,0,0,0,0,4,6025.0,410470000000000.0,1000000US410470009006025,0.0,0.27,80103,0,160,44.9363026,-123.0220222,0,3,8010606025,80068,0,0,79635,0.0,0.0,0,,,,0,0,1.38,0.51,0,0,0.0,0.0,0,0,0,0,1,475563.25,3085.26,1,,,106,80106,1,94,129,0,0,0,900,,0,0,1,0,35,72,10.917420222743775,0.075,999999.0,14.014,0.472,9.108,13.889,17857.973,160,,,,
10224,10224,,Block 1030,0,25,PedestrianZones,2300334.999,145551.4582,10,0,0,0.0,0,0,0,,10809,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,1030.0,410470000000000.0,1000000US410470002001030,0.0,1.0,80103,0,151,44.9483661,-123.0307051,0,1,8008401030,80068,0,0,79649,0.0,0.0,0,,,,0,0,0.0,0.35,0,0,0.0,0.0,0,0,0,0,1,116321.93,1336.26,1,,,84,80084,2,0,17,0,0,0,200,,0,0,1,0,17,37,2.670381685063189,0.129,999999.0,20.321,0.499,3.626,6.998,17484.29,151,,,,
10270,10270,,Block 2006,0,25,PedestrianZones,2301259.438,145544.2743,10,0,0,0.0,0,0,0,,13633,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80090,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9999,0,0,0,0,4,2006.0,410470000000000.0,1000000US410470006002006,0.0,0.9,80103,0,147,44.9485615,-123.0189928,0,1,8010202006,80082,0,0,106763,0.0,0.0,0,,,,0,0,0.04,0.38,0,0,0.0,0.0,0,0,0,0,1,146711.04,1727.7,1,,,102,80102,1,2,21,0,0,0,600,,0,0,1,0,19,42,3.3680190103347147,0.123,999999.0,2.888,0.153,4.346,10.082,8300.701,147,,,,
10271,10271,,Block 1025,0,25,PedestrianZones,2301415.03,145843.3558,10,0,0,0.0,0,0,0,,15084,0,1,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,1025.0,410470000000000.0,1000000US410470006001025,0.0,1.0,80103,0,149,44.9512953,-123.01714,0,1,8009801025,80082,0,0,106764,0.0,0.0,0,,,,0,0,0.0,0.43,0,0,0.0,0.0,0,0,0,0,1,162335.16,1734.17,1,,,98,80098,1,0,21,0,0,0,600,,0,0,1,0,21,54,3.726699099049713,0.226,999999.0,3.821,0.205,4.437,10.534,9187.088,149,,,,
10272,10272,,Block 1027,0,25,PedestrianZones,2301705.105,145732.2322,10,0,0,0.0,0,0,0,,8431,0,1,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,1027.0,410470000000000.0,1000000US410470006001027,0.0,1.0,80103,0,132,44.950377,-123.0134218,0,1,8009801027,80082,0,0,106765,0.0,0.0,0,,,,0,0,0.0,0.58,0,0,0.0,0.0,0,0,0,0,1,90727.97,1236.78,1,,,98,80098,1,0,11,0,0,0,600,,0,0,1,0,11,21,2.082825734908509,0.163,999999.0,2.869,0.183,3.815,8.914,7541.378,132,,,,
10281,10281,,Block 3063,0,25,PedestrianZones,2300253.216,143592.2484,10,0,0,0.0,0,0,0,,11127,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,3063.0,410470000000000.0,1000000US410470002003063,0.0,1.0,80135,0,137,44.9307202,-123.0309633,0,1,8007703063,80068,0,0,106791,0.0,0.0,0,,,,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,119752.18,1400.57,1,,,77,80077,2,0,1,0,0,0,200,,0,0,1,0,1,1,2.749129303197461,0.0,999999.0,31.381,0.072,2.418,3.697,22449.977,137,,,,
10283,10283,,Block 6015,0,25,PedestrianZones,2300768.06,144274.3588,10,0,0,0.0,0,0,0,,15118,0,6,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,42,0,9999,0,0,0,0,4,6015.0,410470000000000.0,1000000US410470009006015,0.0,0.0,80103,0,148,44.9370007,-123.024714,0,3,8010606015,80068,0,0,106793,0.0,0.0,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,162699.0,1618.26,1,,,106,80106,1,11,11,0,0,0,900,,0,0,1,0,0,0,3.7350517227203,0.041,999999.0,22.124,0.436,8.236,12.518,22170.931,148,,,,
10284,10284,,Block 3014,0,25,PedestrianZones,2301191.219,144670.5555,10,0,0,0.0,0,0,0,,52001,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80106,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,57,0,0,0,0,0,9999,0,0,0,0,4,3014.0,410470000000000.0,1000000US410470006003014,0.0,0.75,80103,0,153,44.9419378,-123.0189818,0,1,8010403014,80082,0,0,106794,0.0,0.0,0,,,,0,0,0.16,0.48,0,0,0.0,0.0,0,0,0,0,1,559622.62,4585.05,1,,,104,80104,1,38,155,0,0,0,600,,0,0,1,0,117,260,12.847156262119602,0.215,999999.0,31.878,0.536,4.08,8.386,25768.717,153,,,,
10291,10291,,Block 2028,0,25,PedestrianZones,2300266.147,145227.0776,10,0,0,0.0,0,0,0,,29839,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,0,0,0,0,0,0,0,94,89,0,1,0,0,0,4,0,0,270,0,0,0,0,0,9999,0,0,0,0,1,2028.0,410470000000000.0,1000000US410470002002028,0.0,0.28,80103,0,149,44.945429,-123.0314484,0,3,8006902028,80068,0,0,106801,0.0,0.0,0,,,,0,0,1.54,0.6,0,6,0.8,2.73,137,0,0,0,1,321121.77,2372.55,1,,,69,80069,2,156,217,0,0,0,200,,0,0,1,0,71,94,7.371935004846228,0.0,999999.0,41.345,1.599,3.158,5.977,30286.394,149,,,,
10292,10292,,Block 4042,0,25,PedestrianZones,2300580.566,145902.9117,10,0,0,0.0,0,0,0,,10363,0,4,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,9999,0,0,0,0,3,4042.0,410470000000000.0,1000000US410470003004042,0.0,0.73,80103,0,160,44.9515966,-123.0277339,0,1,8009004042,80082,0,0,106802,0.0,0.0,0,,,,0,0,0.15,0.42,0,0,0.0,0.0,0,0,0,0,1,111527.4,1336.47,1,,,90,80090,1,4,15,0,0,0,300,,0,0,1,0,11,25,2.560314653681533,0.147,999999.0,6.036,0.207,4.488,10.632,10667.391,160,,,,
10293,10293,,Block 1032,0,25,PedestrianZones,2300528.525,145476.2576,10,0,0,0.0,0,0,0,,9930,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,1032.0,410470000000000.0,1000000US410470002001032,0.0,1.0,80103,0,148,44.9477442,-123.028224,0,1,8008401032,80082,0,0,106803,0.0,0.0,0,,,,0,0,0.0,0.39,0,0,0.0,0.0,0,0,0,0,1,106859.35,1320.23,1,,,84,80084,2,0,22,0,0,0,200,,0,0,1,0,22,52,2.4531509367588087,0.065,999999.0,26.031,0.259,4.147,8.639,22188.703,148,,,,
